,Unnamed: 0,dept_id,cat_id,item_id,state_id,store_id,datetime,sales
15076,150306,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-02-24,0.0
15077,150307,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-03-03,0.0
15078,150308,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-03-10,0.0
15079,150309,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-03-17,1.0
15080,150310,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-03-24,11.0
15081,150311,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-03-31,5.0
15082,150312,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-04-07,12.0
15083,150313,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-04-14,12.0
15084,150314,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-04-21,7.0
15085,150315,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-04-28,5.0
15086,150316,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-05-05,6.0
15087,150317,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-05-12,7.0
15088,150318,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-05-19,11.0
15089,150319,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-05-26,7.0
15090,150320,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-06-02,12.0
15091,150321,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-06-09,12.0
15092,150322,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-06-16,8.0
15093,150323,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-06-23,9.0
15094,150324,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-06-30,7.0
15095,150325,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-07-07,6.0
15096,150326,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-07-14,10.0
15097,150327,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-07-21,5.0
15098,150328,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-07-28,14.0
15099,150329,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-08-04,6.0
15100,150330,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-08-11,8.0
15101,150331,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-08-18,6.0
15102,150332,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-08-25,13.0
15103,150333,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-09-01,12.0
15104,150334,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-09-08,11.0
15105,150335,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-09-15,7.0
15106,150336,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-09-22,6.0
15107,150337,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-09-29,6.0
15108,150338,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-10-06,10.0
15109,150339,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-10-13,4.0
15110,150340,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-10-20,5.0
15111,150341,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-10-27,10.0
15112,150342,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-11-03,10.0
15113,150343,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-11-10,3.0
15114,150344,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-11-17,8.0
15115,150345,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-11-24,5.0
15116,150346,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-12-01,11.0
15117,150347,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-12-08,7.0
15118,150348,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-12-15,12.0
15119,150349,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-12-22,12.0
15120,150350,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2014-12-29,3.0
15121,150351,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-01-05,7.0
15122,150352,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-01-12,5.0
15123,150353,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-01-19,5.0
15124,150354,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-01-26,6.0
15125,150355,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-02-02,8.0
15126,150356,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-02-09,6.0
15127,150357,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-02-16,7.0
15128,150358,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-02-23,3.0
15129,150359,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-03-02,6.0
15130,150360,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-03-09,8.0
15131,150361,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-03-16,6.0
15132,150362,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-03-23,7.0
15133,150363,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-03-30,11.0
15134,150364,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-04-06,7.0
15135,150365,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-04-13,9.0
15136,150366,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-04-20,1.0
15137,150367,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-04-27,5.0
15138,150368,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-05-04,3.0
15139,150369,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-05-11,0.0
15140,150370,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-05-18,0.0
15141,150371,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-05-25,0.0
15142,150372,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-06-01,0.0
15143,150373,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-06-08,0.0
15144,150374,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-06-15,0.0
15145,150375,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-06-22,0.0
15146,150376,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-06-29,0.0
15147,150377,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-07-06,0.0
15148,150378,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-07-13,0.0
15149,150379,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-07-20,0.0
15150,150380,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-07-27,0.0
15151,150381,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-08-03,0.0
15152,150382,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-08-10,0.0
15153,150383,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-08-17,0.0
15154,150384,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-08-24,0.0
15155,150385,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-08-31,0.0
15156,150386,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-09-07,0.0
15157,150387,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-09-14,0.0
15158,150388,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-09-21,0.0
15159,150389,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-09-28,0.0
15160,150390,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-10-05,0.0
15161,150391,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-10-12,0.0
15162,150392,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-10-19,0.0
15163,150393,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-10-26,0.0
15164,150394,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-11-02,0.0
15165,150395,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-11-09,0.0
15166,150396,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-11-16,0.0
15167,150397,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-11-23,0.0
15168,150398,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-11-30,0.0
15169,150399,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-12-07,0.0
15170,150400,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-12-14,0.0
15171,150401,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-12-21,0.0
15172,150402,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2015-12-28,0.0
15173,150403,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-01-04,0.0
15174,150404,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-01-11,0.0
15175,150405,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-01-18,0.0
15176,150406,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-01-25,0.0
15177,150407,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-02-01,0.0
15178,150408,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-02-08,0.0
15179,150409,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-02-15,0.0
15180,150410,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-02-22,0.0
15181,150411,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-02-29,3.0
15182,150412,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-03-07,6.0
15183,150413,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-03-14,11.0
15184,150414,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-03-21,3.0
15185,150415,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-03-28,15.0
15186,150416,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-04-04,8.0
15187,150417,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-04-11,3.0
15188,150418,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-04-18,8.0
15189,150419,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-04-25,5.0
15190,150420,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-05-02,0.0
15191,150421,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-05-09,0.0
15192,150422,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-05-16,0.0
15193,150423,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-05-23,0.0
15194,150424,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-05-30,0.0
15195,150425,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-06-06,0.0
15196,150426,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-06-13,0.0
15197,150427,FOODS_1,FOODS,FOODS_1_063,CA,CA_1,2016-06-20,0.0
15198,152966,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-01-31,3.0
15199,152967,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-02-07,19.0
15200,152968,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-02-14,26.0
15201,152969,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-02-21,30.0
15202,152970,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-02-28,20.0
15203,152971,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-03-07,18.0
15204,152972,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-03-14,25.0
15205,152973,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-03-21,23.0
15206,152974,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-03-28,17.0
15207,152975,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-04-04,19.0
15208,152976,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-04-11,17.0
15209,152977,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-04-18,20.0
15210,152978,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-04-25,27.0
15211,152979,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-05-02,12.0
15212,152980,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-05-09,16.0
15213,152981,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-05-16,15.0
15214,152982,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-05-23,17.0
15215,152983,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-05-30,19.0
15216,152984,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-06-06,15.0
15217,152985,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-06-13,14.0
15218,152986,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-06-20,13.0
15219,152987,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-06-27,11.0
15220,152988,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-07-04,10.0
15221,152989,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-07-11,10.0
15222,152990,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-07-18,20.0
15223,152991,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-07-25,9.0
15224,152992,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-08-01,28.0
15225,152993,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-08-08,21.0
15226,152994,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-08-15,12.0
15227,152995,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-08-22,17.0
15228,152996,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-08-29,14.0
15229,152997,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-09-05,7.0
15230,152998,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-09-12,5.0
15231,152999,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-09-19,0.0
15232,153000,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-09-26,2.0
15233,153001,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-10-03,10.0
15234,153002,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-10-10,11.0
15235,153003,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-10-17,1.0
15236,153004,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-10-24,10.0
15237,153005,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-10-31,2.0
15238,153006,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-11-07,10.0
15239,153007,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-11-14,2.0
15240,153008,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-11-21,0.0
15241,153009,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-11-28,0.0
15242,153010,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-12-05,0.0
15243,153011,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-12-12,0.0
15244,153012,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-12-19,0.0
15245,153013,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2011-12-26,0.0
15246,153014,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-01-02,6.0
15247,153015,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-01-09,6.0
15248,153016,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-01-16,0.0
15249,153017,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-01-23,0.0
15250,153018,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-01-30,6.0
15251,153019,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-02-06,19.0
15252,153020,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-02-13,14.0
15253,153021,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-02-20,14.0
15254,153022,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-02-27,17.0
15255,153023,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-03-05,14.0
15256,153024,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-03-12,13.0
15257,153025,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-03-19,8.0
15258,153026,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-03-26,11.0
15259,153027,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-04-02,8.0
15260,153028,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-04-09,23.0
15261,153029,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-04-16,9.0
15262,153030,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-04-23,12.0
15263,153031,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-04-30,8.0
15264,153032,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-05-07,8.0
15265,153033,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-05-14,22.0
15266,153034,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-05-21,7.0
15267,153035,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-05-28,16.0
15268,153036,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-06-04,14.0
15269,153037,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-06-11,9.0
15270,153038,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-06-18,21.0
15271,153039,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-06-25,22.0
15272,153040,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-07-02,10.0
15273,153041,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-07-09,8.0
15274,153042,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-07-16,14.0
15275,153043,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-07-23,3.0
15276,153044,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-07-30,3.0
15277,153045,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-08-06,6.0
15278,153046,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-08-13,8.0
15279,153047,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-08-20,11.0
15280,153048,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-08-27,9.0
15281,153049,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-09-03,4.0
15282,153050,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-09-10,6.0
15283,153051,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-09-17,8.0
15284,153052,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-09-24,6.0
15285,153053,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-10-01,7.0
15286,153054,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-10-08,3.0
15287,153055,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-10-15,8.0
15288,153056,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-10-22,8.0
15289,153057,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-10-29,5.0
15290,153058,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-11-05,2.0
15291,153059,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-11-12,7.0
15292,153060,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-11-19,8.0
15293,153061,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-11-26,10.0
15294,153062,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-12-03,4.0
15295,153063,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-12-10,8.0
15296,153064,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-12-17,4.0
15297,153065,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-12-24,12.0
15298,153066,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2012-12-31,6.0
15299,153067,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-01-07,9.0
15300,153068,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-01-14,5.0
15301,153069,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-01-21,4.0
15302,153070,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-01-28,1.0
15303,153071,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-02-04,5.0
15304,153072,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-02-11,7.0
15305,153073,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-02-18,3.0
15306,153074,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-02-25,9.0
15307,153075,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-03-04,10.0
15308,153076,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-03-11,14.0
15309,153077,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-03-18,6.0
15310,153078,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-03-25,10.0
15311,153079,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-04-01,16.0
15312,153080,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-04-08,13.0
15313,153081,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-04-15,12.0
15314,153082,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-04-22,12.0
15315,153083,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-04-29,8.0
15316,153084,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-05-06,14.0
15317,153085,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-05-13,17.0
15318,153086,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-05-20,15.0
15319,153087,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-05-27,10.0
15320,153088,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-06-03,13.0
15321,153089,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-06-10,10.0
15322,153090,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-06-17,13.0
15323,153091,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-06-24,12.0
15324,153092,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-07-01,18.0
15325,153093,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-07-08,12.0
15326,153094,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-07-15,13.0
15327,153095,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-07-22,9.0
15328,153096,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-07-29,10.0
15329,153097,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-08-05,16.0
15330,153098,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-08-12,11.0
15331,153099,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-08-19,9.0
15332,153100,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-08-26,14.0
15333,153101,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-09-02,13.0
15334,153102,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-09-09,17.0
15335,153103,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-09-16,12.0
15336,153104,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-09-23,12.0
15337,153105,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-09-30,9.0
15338,153106,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-10-07,11.0
15339,153107,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-10-14,10.0
15340,153108,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-10-21,7.0
15341,153109,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-10-28,14.0
15342,153110,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-11-04,8.0
15343,153111,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-11-11,12.0
15344,153112,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-11-18,10.0
15345,153113,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-11-25,13.0
15346,153114,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-12-02,13.0
15347,153115,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-12-09,17.0
15348,153116,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-12-16,19.0
15349,153117,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-12-23,17.0
15350,153118,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2013-12-30,11.0
15351,153119,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-01-06,8.0
15352,153120,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-01-13,8.0
15353,153121,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-01-20,11.0
15354,153122,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-01-27,12.0
15355,153123,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-02-03,9.0
15356,153124,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-02-10,11.0
15357,153125,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-02-17,15.0
15358,153126,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-02-24,9.0
15359,153127,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-03-03,11.0
15360,153128,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-03-10,10.0
15361,153129,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-03-17,14.0
15362,153130,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-03-24,10.0
15363,153131,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-03-31,9.0
15364,153132,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-04-07,12.0
15365,153133,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-04-14,4.0
15366,153134,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-04-21,12.0
15367,153135,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-04-28,10.0
15368,153136,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-05-05,10.0
15369,153137,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-05-12,14.0
15370,153138,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-05-19,11.0
15371,153139,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-05-26,12.0
15372,153140,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-06-02,10.0
15373,153141,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-06-09,10.0
15374,153142,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-06-16,15.0
15375,153143,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-06-23,14.0
15376,153144,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-06-30,9.0
15377,153145,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-07-07,5.0
15378,153146,FOODS_1,FOODS,FOODS_1_064,CA,CA_1,2014-07-14,9.0
